Genome ID,Genome Name_x,Superkingdom,Family,Genome Quality,BioProject Accession,BioSample Accession,Assembly Accession,GenBank Accessions,Isolation Source,Collection Year,Isolation Country,Geographic Location,region,antibiotic_name,phenotype_label,gene_blaCTX_M,gene_blaSHV,gene_fosA,gene_blaNDM,gene_qnrB
573.79414,Klebsiella pneumoniae KPNCDS30,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955498,GCA_044142685.1,JBHOML000000000,Raw Milk,2024,India,India: Gujarat,West,gentamicin,0,0,1,1,0,1
573.79414,Klebsiella pneumoniae KPNCDS30,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955498,GCA_044142685.1,JBHOML000000000,Raw Milk,2024,India,India: Gujarat,West,aztreonam,1,0,1,1,0,1
573.79414,Klebsiella pneumoniae KPNCDS30,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955498,GCA_044142685.1,JBHOML000000000,Raw Milk,2024,India,India: Gujarat,West,levofloxacin,0,0,1,1,0,1
573.79414,Klebsiella pneumoniae KPNCDS30,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955498,GCA_044142685.1,JBHOML000000000,Raw Milk,2024,India,India: Gujarat,West,cefepime,1,0,1,1,0,1
573.79414,Klebsiella pneumoniae KPNCDS30,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955498,GCA_044142685.1,JBHOML000000000,Raw Milk,2024,India,India: Gujarat,West,ciprofloxacin,0,0,1,1,0,1
573.79414,Klebsiella pneumoniae KPNCDS30,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955498,GCA_044142685.1,JBHOML000000000,Raw Milk,2024,India,India: Gujarat,West,tetracycline,0,0,1,1,0,1
573.79415,Klebsiella pneumoniae KPNCDS29,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955497,GCA_044142705.1,JBHOMM000000000,Raw Milk,2024,India,India: Gujarat,West,piperacillin/tazobactam,0,0,1,1,0,0
573.79415,Klebsiella pneumoniae KPNCDS29,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955497,GCA_044142705.1,JBHOMM000000000,Raw Milk,2024,India,India: Gujarat,West,levofloxacin,0,0,1,1,0,0
573.79415,Klebsiella pneumoniae KPNCDS29,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955497,GCA_044142705.1,JBHOMM000000000,Raw Milk,2024,India,India: Gujarat,West,tetracycline,0,0,1,1,0,0
573.79415,Klebsiella pneumoniae KPNCDS29,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955497,GCA_044142705.1,JBHOMM000000000,Raw Milk,2024,India,India: Gujarat,West,gentamicin,0,0,1,1,0,0
573.79415,Klebsiella pneumoniae KPNCDS29,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955497,GCA_044142705.1,JBHOMM000000000,Raw Milk,2024,India,India: Gujarat,West,cefepime,0,0,1,1,0,0
573.79415,Klebsiella pneumoniae KPNCDS29,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955497,GCA_044142705.1,JBHOMM000000000,Raw Milk,2024,India,India: Gujarat,West,aztreonam,0,0,1,1,0,0
573.79415,Klebsiella pneumoniae KPNCDS29,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955497,GCA_044142705.1,JBHOMM000000000,Raw Milk,2024,India,India: Gujarat,West,amikacin,0,0,1,1,0,0
573.79415,Klebsiella pneumoniae KPNCDS29,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955497,GCA_044142705.1,JBHOMM000000000,Raw Milk,2024,India,India: Gujarat,West,ertapenem,0,0,1,1,0,0
573.79415,Klebsiella pneumoniae KPNCDS29,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955497,GCA_044142705.1,JBHOMM000000000,Raw Milk,2024,India,India: Gujarat,West,trimethoprim/sulfamethoxazole,0,0,1,1,0,0
573.79415,Klebsiella pneumoniae KPNCDS29,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955497,GCA_044142705.1,JBHOMM000000000,Raw Milk,2024,India,India: Gujarat,West,tobramycin,0,0,1,1,0,0
573.79415,Klebsiella pneumoniae KPNCDS29,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955497,GCA_044142705.1,JBHOMM000000000,Raw Milk,2024,India,India: Gujarat,West,cefoxitin,0,0,1,1,0,0
573.79415,Klebsiella pneumoniae KPNCDS29,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955497,GCA_044142705.1,JBHOMM000000000,Raw Milk,2024,India,India: Gujarat,West,meropenem,0,0,1,1,0,0
573.79415,Klebsiella pneumoniae KPNCDS29,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955497,GCA_044142705.1,JBHOMM000000000,Raw Milk,2024,India,India: Gujarat,West,ciprofloxacin,0,0,1,1,0,0
573.79415,Klebsiella pneumoniae KPNCDS29,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955497,GCA_044142705.1,JBHOMM000000000,Raw Milk,2024,India,India: Gujarat,West,imipenem,0,0,1,1,0,0
573.79416,Klebsiella pneumoniae KPNCDS28,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955496,GCA_044142725.1,JBHOMN000000000,Raw Milk,2024,India,India: Gujarat,West,piperacillin/tazobactam,0,0,1,1,0,0
573.79416,Klebsiella pneumoniae KPNCDS28,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955496,GCA_044142725.1,JBHOMN000000000,Raw Milk,2024,India,India: Gujarat,West,imipenem,0,0,1,1,0,0
573.79416,Klebsiella pneumoniae KPNCDS28,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955496,GCA_044142725.1,JBHOMN000000000,Raw Milk,2024,India,India: Gujarat,West,meropenem,0,0,1,1,0,0
573.79416,Klebsiella pneumoniae KPNCDS28,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955496,GCA_044142725.1,JBHOMN000000000,Raw Milk,2024,India,India: Gujarat,West,cefoxitin,0,0,1,1,0,0
573.79416,Klebsiella pneumoniae KPNCDS28,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955496,GCA_044142725.1,JBHOMN000000000,Raw Milk,2024,India,India: Gujarat,West,trimethoprim/sulfamethoxazole,0,0,1,1,0,0
573.79416,Klebsiella pneumoniae KPNCDS28,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955496,GCA_044142725.1,JBHOMN000000000,Raw Milk,2024,India,India: Gujarat,West,cefepime,0,0,1,1,0,0
573.79416,Klebsiella pneumoniae KPNCDS28,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955496,GCA_044142725.1,JBHOMN000000000,Raw Milk,2024,India,India: Gujarat,West,ertapenem,0,0,1,1,0,0
573.79416,Klebsiella pneumoniae KPNCDS28,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955496,GCA_044142725.1,JBHOMN000000000,Raw Milk,2024,India,India: Gujarat,West,levofloxacin,0,0,1,1,0,0
573.79416,Klebsiella pneumoniae KPNCDS28,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955496,GCA_044142725.1,JBHOMN000000000,Raw Milk,2024,India,India: Gujarat,West,amikacin,0,0,1,1,0,0
573.79416,Klebsiella pneumoniae KPNCDS28,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955496,GCA_044142725.1,JBHOMN000000000,Raw Milk,2024,India,India: Gujarat,West,ciprofloxacin,0,0,1,1,0,0
573.79416,Klebsiella pneumoniae KPNCDS28,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955496,GCA_044142725.1,JBHOMN000000000,Raw Milk,2024,India,India: Gujarat,West,tobramycin,0,0,1,1,0,0
573.79416,Klebsiella pneumoniae KPNCDS28,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955496,GCA_044142725.1,JBHOMN000000000,Raw Milk,2024,India,India: Gujarat,West,aztreonam,0,0,1,1,0,0
573.79416,Klebsiella pneumoniae KPNCDS28,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955496,GCA_044142725.1,JBHOMN000000000,Raw Milk,2024,India,India: Gujarat,West,gentamicin,0,0,1,1,0,0
573.79416,Klebsiella pneumoniae KPNCDS28,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955496,GCA_044142725.1,JBHOMN000000000,Raw Milk,2024,India,India: Gujarat,West,tetracycline,0,0,1,1,0,0
573.79417,Klebsiella pneumoniae KPNCDS27,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955495,GCA_044142765.1,JBHOMO000000000,Raw Milk,2024,India,India: Gujarat,West,levofloxacin,0,0,1,1,0,0
573.79417,Klebsiella pneumoniae KPNCDS27,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955495,GCA_044142765.1,JBHOMO000000000,Raw Milk,2024,India,India: Gujarat,West,ertapenem,0,0,1,1,0,0
573.79417,Klebsiella pneumoniae KPNCDS27,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955495,GCA_044142765.1,JBHOMO000000000,Raw Milk,2024,India,India: Gujarat,West,gentamicin,0,0,1,1,0,0
573.79417,Klebsiella pneumoniae KPNCDS27,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955495,GCA_044142765.1,JBHOMO000000000,Raw Milk,2024,India,India: Gujarat,West,ciprofloxacin,0,0,1,1,0,0
573.79417,Klebsiella pneumoniae KPNCDS27,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955495,GCA_044142765.1,JBHOMO000000000,Raw Milk,2024,India,India: Gujarat,West,meropenem,0,0,1,1,0,0
573.79417,Klebsiella pneumoniae KPNCDS27,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955495,GCA_044142765.1,JBHOMO000000000,Raw Milk,2024,India,India: Gujarat,West,tobramycin,0,0,1,1,0,0
573.79417,Klebsiella pneumoniae KPNCDS27,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955495,GCA_044142765.1,JBHOMO000000000,Raw Milk,2024,India,India: Gujarat,West,aztreonam,0,0,1,1,0,0
573.79417,Klebsiella pneumoniae KPNCDS27,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955495,GCA_044142765.1,JBHOMO000000000,Raw Milk,2024,India,India: Gujarat,West,piperacillin/tazobactam,0,0,1,1,0,0
573.79417,Klebsiella pneumoniae KPNCDS27,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955495,GCA_044142765.1,JBHOMO000000000,Raw Milk,2024,India,India: Gujarat,West,amikacin,0,0,1,1,0,0
573.79417,Klebsiella pneumoniae KPNCDS27,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955495,GCA_044142765.1,JBHOMO000000000,Raw Milk,2024,India,India: Gujarat,West,cefepime,0,0,1,1,0,0
573.79417,Klebsiella pneumoniae KPNCDS27,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955495,GCA_044142765.1,JBHOMO000000000,Raw Milk,2024,India,India: Gujarat,West,cefoxitin,0,0,1,1,0,0
573.79417,Klebsiella pneumoniae KPNCDS27,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955495,GCA_044142765.1,JBHOMO000000000,Raw Milk,2024,India,India: Gujarat,West,trimethoprim/sulfamethoxazole,0,0,1,1,0,0
573.79417,Klebsiella pneumoniae KPNCDS27,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955495,GCA_044142765.1,JBHOMO000000000,Raw Milk,2024,India,India: Gujarat,West,tetracycline,0,0,1,1,0,0
573.79417,Klebsiella pneumoniae KPNCDS27,Bacteria,Enterobacteriaceae,Good,PRJNA1109570,SAMN43955495,GCA_044142765.1,JBHOMO000000000,Raw Milk,2024,India,India: Gujarat,West,imipenem,0,0,1,1,0,0
72407.1605,Klebsiella pneumoniae subsp. pneumoniae strain WGR351,Bacteria,Enterobacteriaceae,Good,PRJNA714772,SAMN18317431,GCA_018623335.1,"CP076008,CP076009,CP076010,CP076011,CP076012,CP076013,CP076014,CP076015,CP076016",Pus,2017,India,India,Other,levofloxacin,1,1,1,1,0,0
72407.1605,Klebsiella pneumoniae subsp. pneumoniae strain WGR351,Bacteria,Enterobacteriaceae,Good,PRJNA714772,SAMN18317431,GCA_018623335.1,"CP076008,CP076009,CP076010,CP076011,CP076012,CP076013,CP076014,CP076015,CP076016",Pus,2017,India,India,Other,gentamicin,1,1,1,1,0,0
72407.1605,Klebsiella pneumoniae subsp. pneumoniae strain WGR351,Bacteria,Enterobacteriaceae,Good,PRJNA714772,SAMN18317431,GCA_018623335.1,"CP076008,CP076009,CP076010,CP076011,CP076012,CP076013,CP076014,CP076015,CP076016",Pus,2017,India,India,Other,amikacin,0,1,1,1,0,0
72407.1605,Klebsiella pneumoniae subsp. pneumoniae strain WGR351,Bacteria,Enterobacteriaceae,Good,PRJNA714772,SAMN18317431,GCA_018623335.1,"CP076008,CP076009,CP076010,CP076011,CP076012,CP076013,CP076014,CP076015,CP076016",Pus,2017,India,India,Other,imipenem,1,1,1,1,0,0
72407.1605,Klebsiella pneumoniae subsp. pneumoniae strain WGR351,Bacteria,Enterobacteriaceae,Good,PRJNA714772,SAMN18317431,GCA_018623335.1,"CP076008,CP076009,CP076010,CP076011,CP076012,CP076013,CP076014,CP076015,CP076016",Pus,2017,India,India,Other,trimethoprim/sulfamethoxazole,1,1,1,1,0,0
72407.1605,Klebsiella pneumoniae subsp. pneumoniae strain WGR351,Bacteria,Enterobacteriaceae,Good,PRJNA714772,SAMN18317431,GCA_018623335.1,"CP076008,CP076009,CP076010,CP076011,CP076012,CP076013,CP076014,CP076015,CP076016",Pus,2017,India,India,Other,meropenem,1,1,1,1,0,0
72407.1605,Klebsiella pneumoniae subsp. pneumoniae strain WGR351,Bacteria,Enterobacteriaceae,Good,PRJNA714772,SAMN18317431,GCA_018623335.1,"CP076008,CP076009,CP076010,CP076011,CP076012,CP076013,CP076014,CP076015,CP076016",Pus,2017,India,India,Other,ertapenem,0,1,1,1,0,0
72407.1605,Klebsiella pneumoniae subsp. pneumoniae strain WGR351,Bacteria,Enterobacteriaceae,Good,PRJNA714772,SAMN18317431,GCA_018623335.1,"CP076008,CP076009,CP076010,CP076011,CP076012,CP076013,CP076014,CP076015,CP076016",Pus,2017,India,India,Other,piperacillin/tazobactam,0,1,1,1,0,0
72407.1605,Klebsiella pneumoniae subsp. pneumoniae strain WGR351,Bacteria,Enterobacteriaceae,Good,PRJNA714772,SAMN18317431,GCA_018623335.1,"CP076008,CP076009,CP076010,CP076011,CP076012,CP076013,CP076014,CP076015,CP076016",Pus,2017,India,India,Other,ciprofloxacin,1,1,1,1,0,0
72407.1605,Klebsiella pneumoniae subsp. pneumoniae strain WGR351,Bacteria,Enterobacteriaceae,Good,PRJNA714772,SAMN18317431,GCA_018623335.1,"CP076008,CP076009,CP076010,CP076011,CP076012,CP076013,CP076014,CP076015,CP076016",Pus,2017,India,India,Other,aztreonam,1,1,1,1,0,0
72407.1605,Klebsiella pneumoniae subsp. pneumoniae strain WGR351,Bacteria,Enterobacteriaceae,Good,PRJNA714772,SAMN18317431,GCA_018623335.1,"CP076008,CP076009,CP076010,CP076011,CP076012,CP076013,CP076014,CP076015,CP076016",Pus,2017,India,India,Other,tetracycline,1,1,1,1,0,0
72407.1605,Klebsiella pneumoniae subsp. pneumoniae strain WGR351,Bacteria,Enterobacteriaceae,Good,PRJNA714772,SAMN18317431,GCA_018623335.1,"CP076008,CP076009,CP076010,CP076011,CP076012,CP076013,CP076014,CP076015,CP076016",Pus,2017,India,India,Other,cefepime,1,1,1,1,0,0
72407.1605,Klebsiella pneumoniae subsp. pneumoniae strain WGR351,Bacteria,Enterobacteriaceae,Good,PRJNA714772,SAMN18317431,GCA_018623335.1,"CP076008,CP076009,CP076010,CP076011,CP076012,CP076013,CP076014,CP076015,CP076016",Pus,2017,India,India,Other,cefoxitin,1,1,1,1,0,0
72407.1605,Klebsiella pneumoniae subsp. pneumoniae strain WGR351,Bacteria,Enterobacteriaceae,Good,PRJNA714772,SAMN18317431,GCA_018623335.1,"CP076008,CP076009,CP076010,CP076011,CP076012,CP076013,CP076014,CP076015,CP076016",Pus,2017,India,India,Other,tobramycin,1,1,1,1,0,0
72407.1611,Klebsiella pneumoniae subsp. pneumoniae strain WRC03_AI1235P,Bacteria,Enterobacteriaceae,Good,PRJNA744637,SAMN20113810,GCA_019219865.1,JAHUXT000000000,urine,2014,India,India,Other,ciprofloxacin,1,1,1,1,0,1
72407.1611,Klebsiella pneumoniae subsp. pneumoniae strain WRC03_AI1235P,Bacteria,Enterobacteriaceae,Good,PRJNA744637,SAMN20113810,GCA_019219865.1,JAHUXT000000000,urine,2014,India,India,Other,imipenem,1,1,1,1,0,1
72407.1611,Klebsiella pneumoniae subsp. pneumoniae strain WRC03_AI1235P,Bacteria,Enterobacteriaceae,Good,PRJNA744637,SAMN20113810,GCA_019219865.1,JAHUXT000000000,urine,2014,India,India,Other,amikacin,0,1,1,1,0,1
72407.1611,Klebsiella pneumoniae subsp. pneumoniae strain WRC03_AI1235P,Bacteria,Enterobacteriaceae,Good,PRJNA744637,SAMN20113810,GCA_019219865.1,JAHUXT000000000,urine,2014,India,India,Other,meropenem,1,1,1,1,0,1
72407.1611,Klebsiella pneumoniae subsp. pneumoniae strain WRC03_AI1235P,Bacteria,Enterobacteriaceae,Good,PRJNA744637,SAMN20113810,GCA_019219865.1,JAHUXT000000000,urine,2014,India,India,Other,piperacillin/tazobactam,1,1,1,1,0,1
72407.1611,Klebsiella pneumoniae subsp. pneumoniae strain WRC03_AI1235P,Bacteria,Enterobacteriaceae,Good,PRJNA744637,SAMN20113810,GCA_019219865.1,JAHUXT000000000,urine,2014,India,India,Other,gentamicin,1,1,1,1,0,1
72407.1611,Klebsiella pneumoniae subsp. pneumoniae strain WRC03_AI1235P,Bacteria,Enterobacteriaceae,Good,PRJNA744637,SAMN20113810,GCA_019219865.1,JAHUXT000000000,urine,2014,India,India,Other,cefepime,1,1,1,1,0,1
72407.1611,Klebsiella pneumoniae subsp. pneumoniae strain WRC03_AI1235P,Bacteria,Enterobacteriaceae,Good,PRJNA744637,SAMN20113810,GCA_019219865.1,JAHUXT000000000,urine,2014,India,India,Other,tobramycin,1,1,1,1,0,1
72407.1611,Klebsiella pneumoniae subsp. pneumoniae strain WRC03_AI1235P,Bacteria,Enterobacteriaceae,Good,PRJNA744637,SAMN20113810,GCA_019219865.1,JAHUXT000000000,urine,2014,India,India,Other,levofloxacin,1,1,1,1,0,1
72407.1611,Klebsiella pneumoniae subsp. pneumoniae strain WRC03_AI1235P,Bacteria,Enterobacteriaceae,Good,PRJNA744637,SAMN20113810,GCA_019219865.1,JAHUXT000000000,urine,2014,India,India,Other,aztreonam,1,1,1,1,0,1
72407.1611,Klebsiella pneumoniae subsp. pneumoniae strain WRC03_AI1235P,Bacteria,Enterobacteriaceae,Good,PRJNA744637,SAMN20113810,GCA_019219865.1,JAHUXT000000000,urine,2014,India,India,Other,cefoxitin,1,1,1,1,0,1
72407.1611,Klebsiella pneumoniae subsp. pneumoniae strain WRC03_AI1235P,Bacteria,Enterobacteriaceae,Good,PRJNA744637,SAMN20113810,GCA_019219865.1,JAHUXT000000000,urine,2014,India,India,Other,tetracycline,0,1,1,1,0,1
72407.1611,Klebsiella pneumoniae subsp. pneumoniae strain WRC03_AI1235P,Bacteria,Enterobacteriaceae,Good,PRJNA744637,SAMN20113810,GCA_019219865.1,JAHUXT000000000,urine,2014,India,India,Other,trimethoprim/sulfamethoxazole,1,1,1,1,0,1
72407.1611,Klebsiella pneumoniae subsp. pneumoniae strain WRC03_AI1235P,Bacteria,Enterobacteriaceae,Good,PRJNA744637,SAMN20113810,GCA_019219865.1,JAHUXT000000000,urine,2014,India,India,Other,ertapenem,0,1,1,1,0,1
72407.1612,Klebsiella pneumoniae subsp. pneumoniae strain WRC04_AI1235M,Bacteria,Enterobacteriaceae,Good,PRJNA744639,SAMN20113811,GCA_019219915.1,JAHUXU000000000,urine,2014,India,India,Other,cefepime,1,1,1,1,0,1
72407.1612,Klebsiella pneumoniae subsp. pneumoniae strain WRC04_AI1235M,Bacteria,Enterobacteriaceae,Good,PRJNA744639,SAMN20113811,GCA_019219915.1,JAHUXU000000000,urine,2014,India,India,Other,imipenem,1,1,1,1,0,1
72407.1612,Klebsiella pneumoniae subsp. pneumoniae strain WRC04_AI1235M,Bacteria,Enterobacteriaceae,Good,PRJNA744639,SAMN20113811,GCA_019219915.1,JAHUXU000000000,urine,2014,India,India,Other,aztreonam,1,1,1,1,0,1
72407.1612,Klebsiella pneumoniae subsp. pneumoniae strain WRC04_AI1235M,Bacteria,Enterobacteriaceae,Good,PRJNA744639,SAMN20113811,GCA_019219915.1,JAHUXU000000000,urine,2014,India,India,Other,ciprofloxacin,1,1,1,1,0,1
72407.1612,Klebsiella pneumoniae subsp. pneumoniae strain WRC04_AI1235M,Bacteria,Enterobacteriaceae,Good,PRJNA744639,SAMN20113811,GCA_019219915.1,JAHUXU000000000,urine,2014,India,India,Other,tetracycline,0,1,1,1,0,1
72407.1612,Klebsiella pneumoniae subsp. pneumoniae strain WRC04_AI1235M,Bacteria,Enterobacteriaceae,Good,PRJNA744639,SAMN20113811,GCA_019219915.1,JAHUXU000000000,urine,2014,India,India,Other,trimethoprim/sulfamethoxazole,1,1,1,1,0,1
72407.1612,Klebsiella pneumoniae subsp. pneumoniae strain WRC04_AI1235M,Bacteria,Enterobacteriaceae,Good,PRJNA744639,SAMN20113811,GCA_019219915.1,JAHUXU000000000,urine,2014,India,India,Other,tobramycin,1,1,1,1,0,1
72407.1612,Klebsiella pneumoniae subsp. pneumoniae strain WRC04_AI1235M,Bacteria,Enterobacteriaceae,Good,PRJNA744639,SAMN20113811,GCA_019219915.1,JAHUXU000000000,urine,2014,India,India,Other,levofloxacin,1,1,1,1,0,1
72407.1612,Klebsiella pneumoniae subsp. pneumoniae strain WRC04_AI1235M,Bacteria,Enterobacteriaceae,Good,PRJNA744639,SAMN20113811,GCA_019219915.1,JAHUXU000000000,urine,2014,India,India,Other,ertapenem,0,1,1,1,0,1
72407.1612,Klebsiella pneumoniae subsp. pneumoniae strain WRC04_AI1235M,Bacteria,Enterobacteriaceae,Good,PRJNA744639,SAMN20113811,GCA_019219915.1,JAHUXU000000000,urine,2014,India,India,Other,gentamicin,1,1,1,1,0,1
72407.1612,Klebsiella pneumoniae subsp. pneumoniae strain WRC04_AI1235M,Bacteria,Enterobacteriaceae,Good,PRJNA744639,SAMN20113811,GCA_019219915.1,JAHUXU000000000,urine,2014,India,India,Other,meropenem,1,1,1,1,0,1
72407.1612,Klebsiella pneumoniae subsp. pneumoniae strain WRC04_AI1235M,Bacteria,Enterobacteriaceae,Good,PRJNA744639,SAMN20113811,GCA_019219915.1,JAHUXU000000000,urine,2014,India,India,Other,piperacillin/tazobactam,1,1,1,1,0,1
72407.1612,Klebsiella pneumoniae subsp. pneumoniae strain WRC04_AI1235M,Bacteria,Enterobacteriaceae,Good,PRJNA744639,SAMN20113811,GCA_019219915.1,JAHUXU000000000,urine,2014,India,India,Other,cefoxitin,1,1,1,1,0,1
72407.1612,Klebsiella pneumoniae subsp. pneumoniae strain WRC04_AI1235M,Bacteria,Enterobacteriaceae,Good,PRJNA744639,SAMN20113811,GCA_019219915.1,JAHUXU000000000,urine,2014,India,India,Other,amikacin,0,1,1,1,0,1
72407.1613,Klebsiella pneumoniae subsp. pneumoniae strain WRC02_S465M,Bacteria,Enterobacteriaceae,Good,PRJNA744635,SAMN20113807,GCA_019219885.1,JAHUXS000000000,urine,2014,India,India,Other,imipenem,1,1,1,1,0,1
72407.1613,Klebsiella pneumoniae subsp. pneumoniae strain WRC02_S465M,Bacteria,Enterobacteriaceae,Good,PRJNA744635,SAMN20113807,GCA_019219885.1,JAHUXS000000000,urine,2014,India,India,Other,amikacin,0,1,1,1,0,1
72407.1613,Klebsiella pneumoniae subsp. pneumoniae strain WRC02_S465M,Bacteria,Enterobacteriaceae,Good,PRJNA744635,SAMN20113807,GCA_019219885.1,JAHUXS000000000,urine,2014,India,India,Other,meropenem,0,1,1,1,0,1
72407.1613,Klebsiella pneumoniae subsp. pneumoniae strain WRC02_S465M,Bacteria,Enterobacteriaceae,Good,PRJNA744635,SAMN20113807,GCA_019219885.1,JAHUXS000000000,urine,2014,India,India,Other,tetracycline,1,1,1,1,0,1
72407.1613,Klebsiella pneumoniae subsp. pneumoniae strain WRC02_S465M,Bacteria,Enterobacteriaceae,Good,PRJNA744635,SAMN20113807,GCA_019219885.1,JAHUXS000000000,urine,2014,India,India,Other,cefoxitin,0,1,1,1,0,1
72407.1613,Klebsiella pneumoniae subsp. pneumoniae strain WRC02_S465M,Bacteria,Enterobacteriaceae,Good,PRJNA744635,SAMN20113807,GCA_019219885.1,JAHUXS000000000,urine,2014,India,India,Other,gentamicin,1,1,1,1,0,1
72407.1613,Klebsiella pneumoniae subsp. pneumoniae strain WRC02_S465M,Bacteria,Enterobacteriaceae,Good,PRJNA744635,SAMN20113807,GCA_019219885.1,JAHUXS000000000,urine,2014,India,India,Other,aztreonam,1,1,1,1,0,1
72407.1613,Klebsiella pneumoniae subsp. pneumoniae strain WRC02_S465M,Bacteria,Enterobacteriaceae,Good,PRJNA744635,SAMN20113807,GCA_019219885.1,JAHUXS000000000,urine,2014,India,India,Other,tobramycin,1,1,1,1,0,1
72407.1613,Klebsiella pneumoniae subsp. pneumoniae strain WRC02_S465M,Bacteria,Enterobacteriaceae,Good,PRJNA744635,SAMN20113807,GCA_019219885.1,JAHUXS000000000,urine,2014,India,India,Other,trimethoprim/sulfamethoxazole,1,1,1,1,0,1
72407.1613,Klebsiella pneumoniae subsp. pneumoniae strain WRC02_S465M,Bacteria,Enterobacteriaceae,Good,PRJNA744635,SAMN20113807,GCA_019219885.1,JAHUXS000000000,urine,2014,India,India,Other,levofloxacin,1,1,1,1,0,1
72407.1613,Klebsiella pneumoniae subsp. pneumoniae strain WRC02_S465M,Bacteria,Enterobacteriaceae,Good,PRJNA744635,SAMN20113807,GCA_019219885.1,JAHUXS000000000,urine,2014,India,India,Other,cefepime,1,1,1,1,0,1
72407.1613,Klebsiella pneumoniae subsp. pneumoniae strain WRC02_S465M,Bacteria,Enterobacteriaceae,Good,PRJNA744635,SAMN20113807,GCA_019219885.1,JAHUXS000000000,urine,2014,India,India,Other,piperacillin/tazobactam,1,1,1,1,0,1
72407.1613,Klebsiella pneumoniae subsp. pneumoniae strain WRC02_S465M,Bacteria,Enterobacteriaceae,Good,PRJNA744635,SAMN20113807,GCA_019219885.1,JAHUXS000000000,urine,2014,India,India,Other,ertapenem,0,1,1,1,0,1
72407.1613,Klebsiella pneumoniae subsp. pneumoniae strain WRC02_S465M,Bacteria,Enterobacteriaceae,Good,PRJNA744635,SAMN20113807,GCA_019219885.1,JAHUXS000000000,urine,2014,India,India,Other,ciprofloxacin,1,1,1,1,0,1
72407.1614,Klebsiella pneumoniae subsp. pneumoniae strain WRC10_CMC309,Bacteria,Enterobacteriaceae,Good,PRJNA744647,SAMN20114087,GCA_019220045.1,JAHUYA000000000,endotracheal aspirate,2018,India,India,Other,tetracycline,0,0,1,1,0,0
72407.1614,Klebsiella pneumoniae subsp. pneumoniae strain WRC10_CMC309,Bacteria,Enterobacteriaceae,Good,PRJNA744647,SAMN20114087,GCA_019220045.1,JAHUYA000000000,endotracheal aspirate,2018,India,India,Other,piperacillin/tazobactam,0,0,1,1,0,0
